Name,Centroid Lat - mean - (deg),Centroid Lon - mean - (deg),Centroid Lat - stdev - (deg),Centroid Lon - stdev - (deg),Number of delivery stops,Number of depot stops,Number of packages,Number of delivered packages,Number of rejected packages,Number of failed attempted packages,Avg packages per stop,Rejected packages (%),Delivered packages (%),Failed attempted packages (%),Bbox area - (km^2),Bbox north - (deg),Bbox south - (deg),Bbox east - (deg),Bbox west - (deg),Total Euclidean distance (km),Total Driving distance (km),Total Circuity factor,Avg Euclidean distance per stop (km),Avg Driving distance per stop (km),Avg Circuity factor per stop,Min Circuity factor per stop,Max Circuity factor per stop,Median Circuity factor per stop
RouteID_c1473f92-cdf6-4e97-ae78-2ee4080ee32f,33.5655411,-117.6679054,0.011056581,0.007550616,97,1,183,180,0,3,1.886597938,0,0.983606557,0.016393443,577.1161662,33.688122,33.539657,-117.65842,-117.847178,59.42092167,79.156,1.332123396,0.606335935,0.807714286,1.564568354,0.218662016,4.842930196,1.234831698
RouteID_c15a6d87-23cd-418c-b83e-fbe5fdb498bd,34.0285694,-117.0448361,0.008581446,0.018263216,182,1,271,270,0,1,1.489010989,0,0.996309963,0.003690037,618.13809,34.045072,33.937865,-117.016161,-117.29738,88.04403305,130.983,1.487698774,0.481114935,0.715754098,1.55317516,0.994107791,4.844626443,1.344542991
RouteID_c16cda48-a3e3-471c-a5d0-124db92659f3,33.57935927,-117.5845485,0.014086747,0.003851662,157,1,251,250,0,1,1.598726115,0,0.996015936,0.003984064,742.8094766,33.688122,33.554109,-117.578004,-117.847178,84.27725891,130.709,1.550940333,0.533400373,0.827272152,1.629278551,0.997163723,11.03789606,1.273541623
RouteID_c1a61597-7f5b-41eb-adf0-59145f866853,33.61979587,-117.6154206,0.00455469,0.004647109,131,1,271,271,0,0,2.06870229,0,1,0,391.0691622,33.688122,33.609733,-117.604829,-117.847178,64.15864587,95.407,1.487048218,0.486050348,0.722780303,1.56370388,0.945042306,14.0338806,1.279539572
RouteID_c1b2312c-7033-4e4a-b92e-55cb01cb9cec,33.89015913,-117.8326701,0.007254295,0.006238659,147,1,226,224,0,2,1.537414966,0,0.991150442,0.008849558,368.0347979,33.965477,33.871757,-117.653303,-117.84467,61.4114945,94.489,1.538620754,0.41494253,0.638439189,1.4719659,0,4.010159973,1.351971956
RouteID_c1d47f73-895b-465d-8c4c-a3eeae4bfc87,33.67632589,-117.9980904,0.005778271,0.005222632,123,1,230,230,0,0,1.869918699,0,1,0,77.61692768,33.688122,33.665012,-117.847178,-118.010385,43.36944905,57.959,1.336401575,0.349753621,0.46741129,1.498363216,0.136469796,12.13461311,1.269756118
RouteID_c1d7e46f-9f83-46e3-abc6-33964a56f25a,33.637197,-117.8680047,0.00503912,0.004874673,131,1,222,222,0,0,1.694656489,0,1,0,38.0633038,33.688122,33.627882,-117.847178,-117.877876,29.74904316,45.787,1.539108325,0.225371539,0.346871212,1.570945839,0.983815916,8.49431467,1.288659202
RouteID_c2164e8d-3b83-4194-988c-8d2e90ddcfca,33.830811,-117.9001273,0.004772572,0.006371427,121,1,206,205,0,1,1.702479339,0,0.995145631,0.004854369,772.4089654,33.965477,33.820363,-117.653303,-117.912612,75.80237122,108.255,1.428121552,0.621330912,0.887336066,1.492413385,0.992485869,5.507765045,1.327010464
RouteID_c221337e-9c0b-4003-b749-7171066cfed4,33.64528145,-117.8370059,0.007085861,0.004945213,121,1,260,260,0,0,2.148760331,0,1,0,26.44905227,33.688122,33.632826,-117.825381,-117.84862,28.1974103,47.123,1.671181839,0.231126314,0.386254098,1.630224869,0.961373087,11.0027866,1.360542385
RouteID_c22a2781-0d51-4c3c-93e9-38a232746e0d,33.96333523,-117.6126676,0.00424943,0.009388408,184,1,282,282,0,0,1.532608696,0,1,0,18.10710341,33.968227,33.952737,-117.59631,-117.653303,29.48109421,45.644,1.548246469,0.159357266,0.246724324,1.512583195,0.266325474,13.30503198,1.215508195
RouteID_c2352a55-d87a-4beb-8cce-394e6e717bd8,33.88736601,-117.8316434,0.008715901,0.006220064,144,1,231,230,0,1,1.604166667,0,0.995670996,0.004329004,381.7359275,33.965477,33.868417,-117.653303,-117.84496,64.90466345,99.616,1.534804969,0.447618369,0.687006897,1.51518387,0.903112582,5.613674687,1.349800366
RouteID_c2656f74-0ff5-4d6e-b0de-f06e2dbe73cc,34.09308349,-117.2570965,0.02550718,0.024736812,179,1,266,265,0,1,1.48603352,0,0.996240602,0.003759398,316.0958219,34.127722,33.937865,-117.218552,-117.299795,86.02184729,125.157,1.454944342,0.477899152,0.695316667,1.382457381,0.94463599,4.936919151,1.28148531
RouteID_c2673b26-e324-4aa1-8fdc-8fd3906554be,33.83067718,-118.0258179,0.003917359,0.007530137,136,1,218,218,0,0,1.602941176,0,1,0,612.1390953,33.841981,33.688122,-117.847178,-118.040712,66.05444777,94.899,1.436678425,0.482149254,0.692693431,1.693688032,0.987651594,6.368318064,1.371418314
RouteID_c281baf1-f559-4fa7-b338-76e40b6ef05d,33.70140934,-117.7581896,0.00599281,0.005918423,164,1,296,296,0,0,1.804878049,0,1,0,54.45027372,33.714474,33.688122,-117.746741,-117.847178,35.77793687,55.215,1.543269535,0.216835981,0.334636364,1.534452675,0.765266551,10.87611018,1.292818505
RouteID_c28aa6e3-1a85-4128-b40c-9954ecadc2d9,33.86946597,-117.5980507,0.00608545,0.005069332,162,1,228,224,0,4,1.407407407,0,0.98245614,0.01754386,141.9840608,33.965477,33.859602,-117.587956,-117.653303,49.18807679,68.506,1.392735892,0.301767342,0.420282209,1.370007415,0,5.865734257,1.206981988
RouteID_c2b5350b-e571-4009-ad6b-21b60e158bce,33.57850281,-117.7053779,0.00543074,0.006781924,124,1,210,210,0,0,1.693548387,0,1,0,383.4002814,33.688122,33.568323,-117.691747,-117.847178,52.44631998,74.952,1.429118383,0.41957056,0.599616,1.543349993,0.668402339,5.937483077,1.294516466
RouteID_c2b9f702-1766-4333-9168-a35700350c83,33.91239332,-117.9278844,0.003636683,0.010826582,150,1,230,229,0,1,1.533333333,0,0.995652174,0.004347826,378.9906933,33.965477,33.9036,-117.653303,-117.951835,81.43246721,115.023,1.41249558,0.539287862,0.761741722,1.458463121,0.790089096,4.250589273,1.303532517
RouteID_c2c2d65a-0ad2-4d03-8e6f-58c3e7dcfa24,33.6616127,-117.9934208,0.004835984,0.004788081,113,1,262,260,0,2,2.318584071,0,0.992366412,0.007633588,115.8687223,33.688122,33.652191,-117.847178,-118.00387,41.40716083,69.414,1.676376709,0.363220709,0.608894737,3.318919756,0,85.54356839,1.314504397
RouteID_c2cd2fa6-e9c3-4269-950f-7cd57429bd81,34.12539634,-117.5222145,0.009325499,0.009380627,123,1,192,187,0,5,1.56097561,0,0.973958333,0.026041667,534.787827,34.142946,33.965477,-117.50622,-117.653303,74.64828207,108.937,1.459337,0.602002275,0.878524194,1.723729914,0.990825706,11.56438236,1.366696719
RouteID_c3069c8b-13c7-4e69-a25c-d15dd70e3b76,33.70706058,-117.7419995,0.004033328,0.004907971,161,1,283,282,0,1,1.757763975,0,0.996466431,0.003533569,76.12284917,33.719967,33.688122,-117.730981,-117.847178,45.5229685,75.653,1.661864384,0.281005978,0.466993827,1.761352577,0.622096385,9.835044138,1.368656039
RouteID_c32a45a9-014c-4647-8ba3-1c1e54125b61,33.66638643,-118.0090431,0.004059185,0.003951878,129,1,275,273,0,2,2.131782946,0,0.992727273,0.007272727,110.7050627,33.688122,33.656509,-117.847178,-118.01734,45.70167025,60.866,1.331811281,0.35155131,0.4682,1.384457272,0.90365549,11.61473852,1.266679719
RouteID_c3557b5e-df50-4fea-affd-cecc3db6b58f,33.73283789,-117.7557351,0.008469948,0.006214749,164,1,254,254,0,0,1.548780488,0,1,0,141.7775916,33.753872,33.688122,-117.74234,-117.847178,46.80695946,72.159,1.541629724,0.283678542,0.437327273,1.565219813,0.300808662,6.738531053,1.294374317
RouteID_c3602216-4d2d-4204-9b7f-c6c545714efe,33.8618301,-117.7411394,0.007864509,0.01877725,159,1,247,246,0,1,1.553459119,0,0.995951417,0.004048583,322.5543508,33.965477,33.845334,-117.653303,-117.784115,55.79686922,86.879,1.557058688,0.348730433,0.54299375,1.464517708,0.979966929,14.14500362,1.186759371
RouteID_c39b1c64-1403-46db-ab40-16684cd80b7c,34.07012031,-117.6695631,0.004848278,0.010334552,152,1,192,191,0,1,1.263157895,0,0.994791667,0.005208333,99.56507513,34.080621,33.965477,-117.647271,-117.689461,54.09933536,71.56,1.322751925,0.353590427,0.467712418,1.473333495,0.991580623,5.787585493,1.320208709
RouteID_c39baa5c-d109-4717-b720-ede037a78435,34.15307966,-117.6194512,0.006434055,0.010285568,169,1,246,245,0,1,1.455621302,0,0.995934959,0.004065041,229.3176534,34.164207,33.965477,-117.596974,-117.653303,72.9646898,97.401,1.33490597,0.429204058,0.572947059,1.401198515,0.975091362,7.083163855,1.269486964
RouteID_c3d7ed5a-9905-482b-b9fc-b8f2dcdc7ea5,33.75629434,-117.8878228,0.006736653,0.010240659,194,1,284,281,0,3,1.463917526,0,0.98943662,0.01056338,104.8082684,33.769013,33.688122,-117.847178,-117.910178,48.63371912,74.852,1.53909677,0.249403688,0.38385641,1.49280564,0.520309707,8.639795577,1.257714815
RouteID_c3f06587-ff3d-4f1f-95d6-9af89798d028,33.7277058,-117.2104333,0.010141285,0.014199661,184,1,254,254,0,0,1.380434783,0,1,0,533.7306156,33.937865,33.695927,-117.190003,-117.29738,91.0608175,116.534,1.279738127,0.492220635,0.629913514,1.531805782,0.01475597,14.90074408,1.283851328
RouteID_c4205c9e-b7ee-43f0-ab9b-15796298cd96,33.69624611,-117.74894,0.0044513,0.003185894,129,1,283,283,0,0,2.19379845,0,1,0,38.38668298,33.70595,33.688073,-117.742809,-117.847178,33.97296707,52.473,1.544551581,0.261330516,0.403638462,1.560896262,0.954625235,4.526337185,1.374778019
RouteID_c4857c4c-a356-4e5e-964c-37ec4681afa7,33.66396259,-118.0021342,0.002733792,0.005178793,145,1,290,287,0,3,2,0,0.989655172,0.010344828,109.9510148,33.688122,33.656071,-117.847178,-118.013871,44.93728516,57.172,1.272261993,0.307789624,0.391589041,1.30785149,0.982702559,3.101344873,1.273800965
RouteID_c49ed088-4773-48a4-98aa-8d27c98f1d2e,33.7881306,-118.1929086,0.007009055,0.006873263,160,1,255,240,0,15,1.59375,0,0.941176471,0.058823529,432.5091396,33.918699,33.772991,-118.180315,-118.324843,63.21982137,83.405,1.319285601,0.392669698,0.518043478,1.319475663,0.988940689,4.372158281,1.287612356
RouteID_c4d06422-9e57-4c33-aa88-3af2a7a2e3d9,33.59761669,-117.6907171,0.003766545,0.007390063,140,1,239,235,0,4,1.707142857,0,0.983263598,0.016736402,347.0027541,33.688122,33.590393,-117.674712,-117.847178,57.51665973,84.489,1.468948308,0.407919573,0.599212766,2.015029636,0.914012615,47.20566926,1.31144368
RouteID_c5072e13-422d-4219-a2fa-5b1fffc6bb05,33.56240411,-117.6347789,0.00627718,0.003894219,96,1,224,224,0,0,2.333333333,0,1,0,615.1967421,33.688122,33.551871,-117.627912,-117.847178,61.60771741,81.804,1.32782066,0.635131107,0.843340206,1.530894967,0.271606135,3.904007871,1.281425887
RouteID_c529b748-1661-479d-ad2c-45c7e8051f78,33.77332126,-118.1607372,0.004015582,0.004172169,133,1,257,249,0,8,1.932330827,0,0.968871595,0.031128405,534.0674074,33.918699,33.76808,-118.152202,-118.324843,60.27469385,76.502,1.26922254,0.449811148,0.570910448,1.239753034,0.77934575,3.170493914,1.157821257
RouteID_c53e49b2-387c-41be-bffd-acd1c473fe50,33.79455951,-118.0795813,0.004400396,0.005244553,111,1,199,199,0,0,1.792792793,0,1,0,567.8475311,33.802487,33.688122,-117.847178,-118.088651,66.96542275,85.41,1.275434343,0.59790556,0.762589286,1.45002809,0.991049739,5.366895708,1.195178643
RouteID_c54aa8d4-5b3c-4326-ad3e-09b11f58975b,33.98059337,-117.5737247,0.004278196,0.011080246,178,1,279,279,0,0,1.56741573,0,1,0,49.4707122,33.988867,33.965477,-117.550163,-117.653303,44.87848096,66.359,1.478637391,0.250717771,0.37072067,1.397214626,0.518503353,5.667653489,1.242730748
RouteID_c54dd5c5-cff1-4cef-95da-8a682c422c67,33.87660626,-117.8300199,0.007342234,0.005190206,123,1,232,230,0,2,1.886178862,0,0.99137931,0.00862069,376.4338459,33.965477,33.868417,-117.653303,-117.842298,59.39590619,102.902,1.732476303,0.478999243,0.829854839,1.82405216,0.987963151,13.02179726,1.410421823
RouteID_c57f0463-dfbb-40aa-8f4e-df3636c923f3,33.62846974,-117.7086307,0.004946178,0.004097857,148,1,234,234,0,0,1.581081081,0,1,0,213.2864796,33.688122,33.6185,-117.698351,-117.847178,52.21207869,75.915,1.453973906,0.350416636,0.509496644,1.774942212,0.947541331,14.60617783,1.3870343
RouteID_c5b74521-e071-4a7c-a461-a378f462210b,34.11820454,-117.5569507,0.003290423,0.006433759,156,1,240,236,0,4,1.538461538,0,0.983333333,0.016666667,350.1934728,34.124702,33.965477,-117.545965,-117.653303,58.03563228,91.318,1.573481608,0.369653709,0.581643312,2.122288459,0.50084942,44.44355078,1.387418581
RouteID_c5e90dd1-8e0b-4c6c-8ecb-e5650cccdac8,33.99745293,-117.6590436,0.008133754,0.004653066,161,1,256,254,0,2,1.590062112,0,0.9921875,0.0078125,25.27935269,34.011538,33.965477,-117.643752,-117.670519,32.01159009,46.993,1.467999555,0.197602408,0.290080247,1.47985713,0.933974542,5.625422952,1.295908717
RouteID_c5f99b42-0893-4456-9399-a7c7ca38843b,33.98181923,-117.5708278,0.003464746,0.012218695,175,1,263,263,0,0,1.502857143,0,1,0,57.53195712,33.99253,33.965477,-117.549595,-117.653303,42.98284822,60.408,1.405397792,0.244220729,0.343227273,1.417244276,0.948339921,4.414274207,1.271270385
RouteID_c6290355-f417-4b2d-8581-d7ad152b62a5,33.89972891,-117.773694,0.005412306,0.007360339,140,1,226,222,0,4,1.614285714,0,0.982300885,0.017699115,213.5040998,33.965477,33.888519,-117.653303,-117.788512,54.62213945,94.004,1.720987148,0.38739106,0.666695035,1.549208679,0.893951368,5.460357973,1.294253837
RouteID_c68ea0e5-374d-44c7-98c0-c2c75540700d,33.75869752,-118.1374443,0.001676163,0.003999352,88,1,228,226,0,2,2.590909091,0,0.99122807,0.00877193,459.6971213,33.762451,33.688122,-117.847178,-118.147884,65.95131332,83.523,1.266434219,0.741025992,0.938460674,1.994867765,0.862483569,12.96156038,1.319840986
RouteID_c6ec3a66-7346-4f2a-95a8-fb0b9a77ce9a,33.6694656,-118.0068195,0.003992949,0.00583144,141,1,291,291,0,0,2.063829787,0,1,0,93.52640441,33.688122,33.661485,-117.847178,-118.017795,44.97099862,59.944,1.332947941,0.316697173,0.422140845,1.470113427,0.959673946,9.254324291,1.253155771
RouteID_c7139ae4-dcf3-492e-a8e6-043d09093c2e,33.81785017,-117.8463387,0.005249915,0.007139677,138,1,216,216,0,0,1.565217391,0,1,0,681.564719,33.965477,33.80744,-117.653303,-117.863388,77.7880786,115.854,1.48935418,0.559626465,0.833482014,1.608324738,0.769399437,7.222497366,1.375608668
RouteID_c71e698b-5ace-4275-b0be-b1069039004b,33.78708526,-118.1727735,0.008705549,0.006350612,148,1,241,234,0,7,1.628378378,0,0.970954357,0.029045643,499.2704893,33.918699,33.771711,-118.15946,-118.324843,60.55494111,80.956,1.336901639,0.406409001,0.543328859,1.451162232,0.951665751,10.44994326,1.242137655
RouteID_c723f76e-50da-4921-803a-7db3075cb473,33.8966239,-117.8187349,0.00489654,0.007135082,134,1,205,205,0,0,1.529850746,0,1,0,295.4006936,33.965477,33.885679,-117.653303,-117.833715,56.1822899,98.158,1.747134198,0.41616511,0.727096296,1.618392837,0.292439227,8.896452472,1.398806806
RouteID_c734ad9c-ca70-48d1-b2cd-e3f3defb532b,33.77534682,-117.840406,0.006623656,0.005202283,153,1,252,251,0,1,1.647058824,0,0.996031746,0.003968254,38.58770528,33.786541,33.688122,-117.831713,-117.850779,41.27185132,72.131,1.747704493,0.267999035,0.468383117,6.281688344,0.95269269,703.7861631,1.320810151
RouteID_c73a16da-a41b-4a20-a433-9e756bd1a9a3,34.19495775,-117.3497169,0.006853955,0.00650423,133,1,192,191,0,1,1.443609023,0,0.994791667,0.005208333,1601.612547,34.207188,33.965477,-117.329762,-117.653303,98.92314658,137.467,1.389634325,0.738232437,1.025873134,1.393960351,0.983499052,3.886153922,1.298824588
RouteID_c73f86ca-c0fe-4a99-89a8-49c115b7259e,33.80053799,-117.8329486,0.005758397,0.006328312,173,1,250,248,0,2,1.445086705,0,0.992,0.008,711.8770286,33.965477,33.788068,-117.653303,-117.848749,76.54359984,116.374,1.520362254,0.439905746,0.668816092,1.668742847,0,31.34854661,1.258292213
RouteID_c745c932-b541-421e-bc1f-19f50b5c8ef5,34.1234967,-117.6209506,0.006973984,0.009195548,177,1,244,244,0,0,1.378531073,0,1,0,174.9540086,34.139612,33.965477,-117.604265,-117.653303,76.43500015,101.863,1.332674819,0.429410113,0.572264045,1.487855454,0.989273367,7.716300537,1.26902216
RouteID_c7ca73bf-65f6-4741-8993-41bcead68503,33.53716234,-117.7193999,0.006515552,0.005483678,161,1,251,251,0,0,1.559006211,0,1,0,486.3065045,33.688122,33.519334,-117.707289,-117.847178,68.67891207,94.813,1.380525654,0.423943902,0.585265432,1.502797155,0.958272911,10.2747991,1.153389777
RouteID_c81ab95e-f33a-43dd-be23-2a202f48382b,33.9740128,-117.5811487,0.007171223,0.005523544,188,1,289,289,0,0,1.537234043,0,1,0,59.2488337,33.99253,33.957898,-117.569877,-117.653303,42.54408806,59.313,1.394153752,0.225100995,0.313825397,1.342907448,0.671997515,3.960331935,1.222962957
RouteID_c82b1c2f-552a-4106-adad-6f4faa0b8ebf,33.59337772,-117.6922059,0.004296375,0.010995651,142,1,232,232,0,0,1.633802817,0,1,0,372.6286613,33.688122,33.583182,-117.674709,-117.847178,53.6768827,73.962,1.377911612,0.375362816,0.517216783,1.563911241,0.933728989,4.630146149,1.259157272
RouteID_c8388489-f798-4104-a0f4-a422e542f914,33.90386409,-117.9108553,0.006131094,0.007157028,149,1,221,221,0,0,1.483221477,0,1,0,411.2675091,33.965477,33.892057,-117.653303,-117.926309,73.17041297,115.395,1.57707187,0.487802753,0.7693,2.156999084,0,35.55822972,1.239699462
RouteID_c85b6b2e-c595-4a41-8e41-c83a21a647b6,34.07465929,-117.64242,0.00758784,0.005888057,170,1,251,232,0,19,1.476470588,0,0.924302789,0.075697211,79.24149606,34.086865,33.965477,-117.624759,-117.656611,52.20811255,66.787,1.279245633,0.3053106,0.390567251,1.37394333,0.253276723,4.670993516,1.258748874
RouteID_c880eef5-320e-470f-9cd3-cc341eacbd14,33.64183427,-117.6551395,0.006472728,0.008696094,168,1,256,256,0,0,1.523809524,0,1,0,254.2696789,33.688122,33.62829,-117.640711,-117.847178,63.03454199,84.416,1.339202243,0.372985456,0.499502959,1.381361004,0.967518638,3.745992192,1.175634703
RouteID_c88494db-cbdd-4a35-8ecc-3ad9eb508097,33.88609369,-117.7754546,0.007247999,0.005371404,160,1,252,252,0,0,1.575,0,1,0,253.1295009,33.965477,33.87207,-117.653303,-117.785364,54.83394941,96.842,1.766095659,0.340583537,0.601503106,1.579688287,0.898637369,5.97298843,1.328499632
RouteID_c89e7353-3c12-4ac2-a08d-3ec34702ccd4,33.87059897,-117.5807412,0.006848151,0.006695955,149,1,210,208,0,2,1.409395973,0,0.99047619,0.00952381,201.2276783,33.965477,33.858776,-117.561407,-117.653303,52.01989743,74.608,1.434220436,0.346799316,0.497386667,1.477684383,0.81300757,5.477902258,1.315735439
RouteID_c8a64c12-a2de-4915-a39c-a410d7280791,34.0353122,-117.2848189,0.015102654,0.017477367,153,1,226,226,0,0,1.477124183,0,1,0,211.8781752,34.057465,33.937865,-117.222918,-117.309329,66.89328161,105.432,1.576122407,0.434371959,0.684623377,1.447518202,0.646060238,4.139592392,1.299572354
RouteID_c8e6a5b0-2bc6-4d23-807f-ef27ddc2c85c,33.82374337,-117.9437926,0.003791347,0.010018689,175,1,249,240,0,9,1.422857143,0,0.963855422,0.036144578,342.181002,33.83204,33.688122,-117.847178,-117.962828,63.08461834,88.586,1.40424088,0.358435331,0.503329545,1.502976682,0,4.906053659,1.342109196
RouteID_c8fd39ed-d7b6-4a06-b94d-dbbe281430b9,34.11606052,-117.5523002,0.005106537,0.004399588,117,1,218,218,0,0,1.863247863,0,1,0,352.2986648,34.124636,33.965477,-117.545275,-117.653303,54.4183207,84.933,1.560742759,0.461172209,0.719771186,1.843002307,0.457930383,17.72219397,1.422849243
RouteID_c90ad0e8-4c8d-40a2-b9ea-7b9a1dc36781,33.72793584,-117.9303841,0.008594935,0.004796615,148,1,229,227,0,2,1.547297297,0,0.991266376,0.008733624,115.6915695,33.747756,33.688122,-117.847178,-117.941497,42.98267196,65.391,1.521333994,0.288474308,0.438865772,1.649767498,0.91165647,7.432776761,1.358945498
RouteID_c914af86-20ee-411d-b158-536ab7343d2d,33.85287453,-118.0170912,0.004144592,0.008921704,160,1,237,237,0,0,1.48125,0,1,0,657.162342,33.860414,33.688122,-117.847178,-118.032738,74.21497872,103.492,1.394489385,0.460962601,0.642807453,1.509691043,0.901847585,8.191642971,1.23699218
RouteID_c9528efa-6f3c-443e-9e90-956e6751474a,33.89580735,-117.5183055,0.00318293,0.008407556,155,1,236,234,0,2,1.522580645,0,0.991525424,0.008474576,239.1331506,33.965477,33.888338,-117.502219,-117.653303,51.80843912,79.946,1.543107674,0.332105379,0.512474359,1.445116629,0.946891415,4.39082558,1.286416814
RouteID_c9a0f20e-e26a-46c7-8c34-2e3067867f3e,33.87259949,-117.8400722,0.002737778,0.008666434,146,1,226,226,0,0,1.547945205,0,1,0,405.0555257,33.965477,33.868417,-117.653303,-117.856668,60.07591254,94.824,1.57840299,0.408679677,0.645061224,1.551252608,0,12.34844649,1.258093134
RouteID_c9a55fd0-d4f9-4998-b96a-26f5dfdd9d63,33.69480163,-117.811125,0.005214716,0.004636536,120,1,293,291,0,2,2.441666667,0,0.993174061,0.006825939,19.63339041,33.707927,33.686767,-117.802079,-117.847178,24.69160032,36.639,1.483864939,0.204062813,0.302801653,1.355485597,0.862578082,2.974846361,1.245576028
RouteID_c9ad4f27-3043-476d-931e-3d048aec5b2a,33.63474101,-117.6313117,0.008542241,0.003325919,143,1,254,254,0,0,1.776223776,0,1,0,340.3654411,33.688122,33.613361,-117.62601,-117.847178,66.51003539,92.501,1.390782601,0.461875246,0.642368056,1.618926438,0.948845554,8.475764124,1.172566292
RouteID_c9c82e10-6e40-402d-8129-e93d15cccd54,33.94775771,-117.4066563,0.008609109,0.00676682,169,1,255,254,0,1,1.50887574,0,0.996078431,0.003921569,91.28830074,33.964759,33.928462,-117.29738,-117.419982,54.61539962,80.968,1.482512269,0.321267057,0.476282353,1.507992496,0.134553183,9.649538447,1.300341006
RouteID_c9cf2fb8-9353-40f0-98cb-4d409e2e4b2f,33.91255117,-117.9339393,0.003526606,0.015062507,143,1,224,219,0,5,1.566433566,0,0.977678571,0.022321429,388.3939931,33.965477,33.904318,-117.653303,-117.962835,76.90819728,109.983,1.430055623,0.534084703,0.763770833,1.610274355,0.987694249,7.505614059,1.363297193
RouteID_ca420555-7885-43e4-88fd-b273e483118a,33.82601052,-117.8249301,0.009344464,0.012105215,165,1,241,240,0,1,1.460606061,0,0.995850622,0.004149378,595.9531562,33.965477,33.813029,-117.653303,-117.84374,75.61883556,114.392,1.512744796,0.455535154,0.689108434,1.589498867,0.975119151,5.065327517,1.34947601
